t,u,v,w,p,q,r,e0,e1,e2,e3,Xe,Ye,h,throttle,elevator,aileron,rudder,Fx,Fy,Fz,Mx,My,Mz
5.51,17.7453,0.0410958,2.75512,-0.00460064,0.0871,0.197393,0.978225,0.183711,0.07749,0.0576328,83.2481,-40.2446,97.1882,0.511952,-0.430396,-0.0189893,-0.0177999,1.93984,38.9561,-17.1082,0.0101649,-0.00104755,0.0217216
5.52,17.7447,0.0413562,2.75503,-0.00459154,0.0871125,0.197508,0.978138,0.183739,0.0777333,0.0586803,83.427,-40.2286,97.1859,0.511952,-0.430396,-0.0189893,-0.0177999,1.93186,38.9778,-17.1111,0.0101709,-0.00108536,0.0217802
5.53,17.7442,0.0416171,2.75493,-0.00458241,0.0871246,0.197623,0.97805,0.183768,0.0779765,0.0597283,83.6058,-40.2122,97.1835,0.511952,-0.430396,-0.0189893,-0.0177999,1.92397,38.9995,-17.1139,0.010177,-0.00112267,0.0218387
5.54,17.7436,0.0418788,2.75483,-0.00457325,0.0871365,0.197739,0.97796,0.183797,0.0782195,0.0607768,83.7845,-40.1955,97.1812,0.511952,-0.430396,-0.0189893,-0.0177999,1.91617,39.0213,-17.1166,0.0101832,-0.00115947,0.0218971
5.55,17.743,0.042141,2.75473,-0.00456406,0.0871481,0.197855,0.97787,0.183825,0.0784624,0.0618259,83.9633,-40.1784,97.1789,0.511952,-0.430396,-0.0189893,-0.0177999,1.90847,39.0431,-17.1193,0.0101894,-0.00119577,0.0219554
5.56,17.7424,0.0424038,2.75464,-0.00455484,0.0871594,0.197971,0.977778,0.183853,0.0787052,0.0628754,84.1419,-40.1608,97.1766,0.511952,-0.430396,-0.0189893,-0.0177999,1.90086,39.0649,-17.1219,0.0101957,-0.00123155,0.0220136
5.57,17.7418,0.0426673,2.75454,-0.00454559,0.0871704,0.198088,0.977685,0.183881,0.0789478,0.0639254,84.3206,-40.1429,97.1743,0.511952,-0.430396,-0.0189893,-0.0177999,1.89334,39.0868,-17.1244,0.0102021,-0.00126682,0.0220716
5.58,17.7412,0.0429314,2.75444,-0.0045363,0.0871812,0.198205,0.977591,0.18391,0.0791903,0.0649759,84.4992,-40.1247,97.172,0.511952,-0.430396,-0.0189893,-0.0177999,1.88592,39.1087,-17.1268,0.0102086,-0.00130158,0.0221296
5.59,17.7406,0.043196,2.75433,-0.00452699,0.0871917,0.198322,0.977496,0.183937,0.0794326,0.066027,84.6777,-40.106,97.1697,0.511952,-0.430396,-0.0189893,-0.0177999,1.87859,39.1306,-17.1292,0.0102151,-0.00133583,0.0221874
5.6,17.74,0.0434613,2.75423,-0.00451763,0.0872019,0.19844,0.977399,0.183965,0.0796748,0.0670785,84.8562,-40.0869,97.1675,0.511952,-0.430396,-0.0189893,-0.0177999,1.87136,39.1526,-17.1316,0.0102217,-0.00136956,0.0222451
5.61,17.7394,0.0437271,2.75413,-0.00450825,0.0872119,0.198558,0.977301,0.183993,0.0799169,0.0681305,85.0347,-40.0675,97.1653,0.511952,-0.430396,-0.0189893,-0.0177999,1.86422,39.1746,-17.1338,0.0102284,-0.00140277,0.0223027
5.62,17.7388,0.0439935,2.75403,-0.00449882,0.0872216,0.198676,0.977203,0.18402,0.0801587,0.0691831,85.2131,-40.0476,97.1631,0.511952,-0.430396,-0.0189893,-0.0177999,1.85718,39.1967,-17.136,0.0102352,-0.00143546,0.0223601
5.63,17.7381,0.0442605,2.75392,-0.00448936,0.0872311,0.198795,0.977102,0.184048,0.0804005,0.0702361,85.3914,-40.0274,97.1608,0.511952,-0.430396,-0.0189893,-0.0177999,1.85024,39.2188,-17.1381,0.010242,-0.00146763,0.0224174
5.64,17.7375,0.044528,2.75382,-0.00447986,0.0872404,0.198914,0.977001,0.184075,0.080642,0.0712897,85.5697,-40.0068,97.1587,0.511952,-0.430396,-0.0189893,-0.0177999,1.84339,39.2409,-17.1402,0.0102489,-0.00149928,0.0224746
5.65,17.7369,0.0447961,2.75371,-0.00447032,0.0872494,0.199033,0.976898,0.184102,0.0808835,0.0723437,85.748,-39.9858,97.1565,0.511952,-0.430396,-0.0189893,-0.0177999,1.83664,39.2631,-17.1422,0.0102559,-0.00153041,0.0225316
5.66,17.7362,0.0450647,2.7536,-0.00446074,0.0872581,0.199153,0.976795,0.184129,0.0811247,0.0733983,85.9262,-39.9645,97.1543,0.511952,-0.430396,-0.0189893,-0.0177999,1.82999,39.2853,-17.1441,0.010263,-0.00156101,0.0225885
5.67,17.7356,0.0453339,2.75349,-0.00445111,0.0872667,0.199273,0.97669,0.184156,0.0813658,0.0744533,86.1043,-39.9427,97.1522,0.511952,-0.430396,-0.0189893,-0.0177999,1.82344,39.3075,-17.146,0.0102702,-0.00159109,0.0226452
5.68,17.7349,0.0456036,2.75339,-0.00444145,0.087275,0.199393,0.976584,0.184183,0.0816068,0.0755089,86.2824,-39.9205,97.15,0.511952,-0.430396,-0.0189893,-0.0177999,1.81698,39.3298,-17.1478,0.0102775,-0.00162064,0.0227018
5.69,17.7342,0.0458738,2.75328,-0.00443174,0.0872831,0.199513,0.976476,0.18421,0.0818475,0.0765649,86.4605,-39.898,97.1479,0.511952,-0.430396,-0.0189893,-0.0177999,1.81063,39.3521,-17.1496,0.0102848,-0.00164966,0.0227582
5.7,17.7336,0.0461445,2.75317,-0.00442198,0.087291,0.199634,0.976367,0.184236,0.0820881,0.0776215,86.6385,-39.8751,97.1458,0.511952,-0.430396,-0.0189893,-0.0177999,1.80437,39.3745,-17.1513,0.0102923,-0.00167816,0.0228144
5.71,17.7329,0.0464157,2.75306,-0.00441218,0.0872987,0.199755,0.976258,0.184263,0.0823286,0.0786785,86.8164,-39.8518,97.1437,0.511952,-0.430396,-0.0189893,-0.0177999,1.79822,39.3969,-17.1529,0.0102998,-0.00170612,0.0228705
5.72,17.7322,0.0466875,2.75295,-0.00440234,0.0873062,0.199877,0.976147,0.184289,0.0825689,0.0797361,86.9942,-39.8281,97.1416,0.511952,-0.430396,-0.0189893,-0.0177999,1.79216,39.4193,-17.1545,0.0103074,-0.00173355,0.0229264
5.73,17.7315,0.0469597,2.75283,-0.00439244,0.0873135,0.199998,0.976034,0.184315,0.082809,0.0807942,87.1721,-39.804,97.1395,0.511952,-0.430396,-0.0189893,-0.0177999,1.78621,39.4418,-17.156,0.0103151,-0.00176045,0.0229822
5.74,17.7309,0.0472324,2.75272,-0.0043825,0.0873206,0.20012,0.975921,0.184341,0.0830489,0.0818527,87.3498,-39.7795,97.1374,0.511952,-0.430396,-0.0189893,-0.0177999,1.78035,39.4643,-17.1575,0.0103229,-0.00178682,0.0230378
5.75,17.7302,0.0475056,2.75261,-0.0043725,0.0873275,0.200243,0.975806,0.184367,0.0832886,0.0829118,87.5275,-39.7547,97.1354,0.511952,-0.430396,-0.0189893,-0.0177999,1.7746,39.4868,-17.159,0.0103308,-0.00181265,0.0230932
5.76,17.7295,0.0477792,2.75249,-0.00436246,0.0873342,0.200365,0.97569,0.184393,0.0835282,0.0839713,87.7051,-39.7294,97.1333,0.511952,-0.430396,-0.0189893,-0.0177999,1.76895,39.5094,-17.1604,0.0103387,-0.00183794,0.0231484
5.77,17.7288,0.0480534,2.75238,-0.00435236,0.0873407,0.200488,0.975573,0.184418,0.0837676,0.0850314,87.8827,-39.7038,97.1313,0.511952,-0.430396,-0.0189893,-0.0177999,1.7634,39.532,-17.1617,0.0103468,-0.0018627,0.0232035
5.78,17.7281,0.0483279,2.75226,-0.00434221,0.0873471,0.200611,0.975454,0.184444,0.0840069,0.086092,88.0602,-39.6778,97.1293,0.511952,-0.430396,-0.0189893,-0.0177999,1.75796,39.5547,-17.163,0.010355,-0.00188692,0.0232583
5.79,17.7273,0.0486029,2.75215,-0.004332,0.0873533,0.200735,0.975335,0.184469,0.0842459,0.087153,88.2376,-39.6514,97.1273,0.511952,-0.430396,-0.0189893,-0.0177999,1.75262,39.5774,-17.1642,0.0103632,-0.0019106,0.023313
5.8,17.7266,0.0488784,2.75203,-0.00432174,0.0873593,0.200859,0.975214,0.184495,0.0844848,0.0882146,88.415,-39.6246,97.1253,0.511952,-0.430396,-0.0189893,-0.0177999,1.74738,39.6001,-17.1654,0.0103715,-0.00193374,0.0233675
5.81,17.7259,0.0491543,2.75191,-0.00431143,0.0873652,0.200983,0.975092,0.18452,0.0847235,0.0892767,88.5923,-39.5974,97.1233,0.511952,-0.430396,-0.0189893,-0.0177999,1.74224,39.6229,-17.1666,0.01038,-0.00195634,0.0234217
5.82,17.7252,0.0494305,2.7518,-0.00430105,0.0873709,0.201107,0.974968,0.184545,0.084962,0.0903392,88.7695,-39.5699,97.1213,0.511952,-0.430396,-0.0189893,-0.0177999,1.73721,39.6457,-17.1677,0.0103885,-0.00197839,0.0234758
5.83,17.7245,0.0497073,2.75168,-0.00429062,0.0873765,0.201232,0.974844,0.18457,0.0852003,0.0914023,88.9467,-39.5419,97.1193,0.511952,-0.430396,-0.0189893,-0.0177999,1.73228,39.6685,-17.1687,0.0103971,-0.00199991,0.0235297
5.84,17.7237,0.0499844,2.75156,-0.00428013,0.0873819,0.201357,0.974718,0.184595,0.0854384,0.0924658,89.1238,-39.5136,97.1174,0.511952,-0.430396,-0.0189893,-0.0177999,1.72746,39.6914,-17.1697,0.0104058,-0.00202088,0.0235834
5.85,17.723,0.0502619,2.75144,-0.00426958,0.0873872,0.201482,0.974591,0.184619,0.0856764,0.0935299,89.3008,-39.4849,97.1154,0.511952,-0.430396,-0.0189893,-0.0177999,1.72274,39.7143,-17.1707,0.0104146,-0.00204131,0.0236369
5.86,17.7223,0.0505398,2.75132,-0.00425897,0.0873923,0.201608,0.974463,0.184644,0.0859141,0.0945945,89.4778,-39.4558,97.1135,0.511952,-0.430396,-0.0189893,-0.0177999,1.71813,39.7372,-17.1716,0.0104235,-0.00206119,0.0236901
5.87,17.7215,0.0508181,2.7512,-0.00424829,0.0873974,0.201734,0.974333,0.184669,0.0861517,0.0956595,89.6547,-39.4263,97.1115,0.511952,-0.430396,-0.0189893,-0.0177999,1.71362,39.7602,-17.1725,0.0104325,-0.00208052,0.0237432
5.88,17.7208,0.0510967,2.75108,-0.00423755,0.0874023,0.20186,0.974202,0.184693,0.0863891,0.0967251,89.8315,-39.3964,97.1096,0.511952,-0.430396,-0.0189893,-0.0177999,1.70922,39.7832,-17.1734,0.0104416,-0.00209931,0.023796
5.89,17.72,0.0513758,2.75095,-0.00422675,0.087407,0.201987,0.97407,0.184717,0.0866262,0.0977911,90.0082,-39.3661,97.1077,0.511952,-0.430396,-0.0189893,-0.0177999,1.70492,39.8063,-17.1742,0.0104508,-0.00211755,0.0238486
5.9,17.7193,0.0516551,2.75083,-0.00421588,0.0874117,0.202113,0.973937,0.184741,0.0868632,0.0988577,90.1849,-39.3355,97.1058,0.511952,-0.430396,-0.0189893,-0.0177999,1.70074,39.8294,-17.175,0.0104601,-0.00213524,0.023901
5.91,17.7185,0.0519349,2.75071,-0.00420495,0.0874162,0.202241,0.973802,0.184765,0.0871,0.0999247,90.3615,-39.3044,97.1039,0.511952,-0.430396,-0.0189893,-0.0177999,1.69665,39.8525,-17.1757,0.0104695,-0.00215238,0.0239531
5.92,17.7177,0.0522149,2.75059,-0.00419395,0.0874207,0.202368,0.973666,0.184789,0.0873366,0.100992,90.538,-39.273,97.102,0.511952,-0.430396,-0.0189893,-0.0177999,1.69268,39.8757,-17.1765,0.0104789,-0.00216897,0.0240051
5.93,17.717,0.0524953,2.75046,-0.00418288,0.087425,0.202496,0.973529,0.184813,0.087573,0.10206,90.7145,-39.2412,97.1001,0.511952,-0.430396,-0.0189893,-0.0177999,1.68881,39.8989,-17.1771,0.0104885,-0.00218501,0.0240568
5.94,17.7162,0.0527761,2.75034,-0.00417174,0.0874293,0.202623,0.973391,0.184836,0.0878092,0.103129,90.8908,-39.2089,97.0982,0.511952,-0.430396,-0.0189893,-0.0177999,1.68505,39.9221,-17.1778,0.0104982,-0.00220051,0.0241082
5.95,17.7155,0.0530571,2.75021,-0.00416053,0.0874335,0.202752,0.973251,0.18486,0.0880452,0.104198,91.0671,-39.1764,97.0964,0.511952,-0.430396,-0.0189893,-0.0177999,1.6814,39.9454,-17.1784,0.0105079,-0.00221544,0.0241594
5.96,17.7147,0.0533385,2.75009,-0.00414926,0.0874376,0.20288,0.97311,0.184883,0.088281,0.105267,91.2433,-39.1434,97.0945,0.511952,-0.430396,-0.0189893,-0.0177999,1.67785,39.9687,-17.179,0.0105178,-0.00222983,0.0242104
5.97,17.7139,0.0536201,2.74996,-0.00413791,0.0874416,0.203009,0.972968,0.184907,0.0885166,0.106337,91.4194,-39.11,97.0927,0.511952,-0.430396,-0.0189893,-0.0177999,1.67441,39.9921,-17.1796,0.0105277,-0.00224366,0.0242612
5.98,17.7131,0.0539021,2.74983,-0.00412648,0.0874455,0.203138,0.972825,0.18493,0.088752,0.107408,91.5955,-39.0762,97.0908,0.511952,-0.430396,-0.0189893,-0.0177999,1.67109,40.0154,-17.1801,0.0105378,-0.00225694,0.0243117
5.99,17.7124,0.0541843,2.74971,-0.00411499,0.0874493,0.203267,0.97268,0.184953,0.0889872,0.108479,91.7714,-39.0421,97.089,0.511952,-0.430396,-0.0189893,-0.0177999,1.66787,40.0389,-17.1806,0.0105479,-0.00226967,0.0243619
6,17.7116,0.0544669,2.74958,-0.00410342,0.0874531,0.203397,0.972534,0.184976,0.0892222,0.109551,91.9473,-39.0076,97.0872,0.511952,-0.430396,-0.0189893,-0.0177999,1.66476,40.0623,-17.1811,0.0105581,-0.00228184,0.0244119
6.01,17.7108,0.0547497,2.74945,-0.00409177,0.0874569,0.203527,0.972387,0.184999,0.089457,0.110623,92.1231,-38.9726,97.0853,0.511952,-0.430396,-0.0189893,-0.0177999,1.66176,40.0858,-17.1815,0.0105685,-0.00229346,0.0244617
6.02,17.71,0.0550327,2.74932,-0.00408005,0.0874606,0.203657,0.972238,0.185021,0.0896916,0.111695,92.2988,-38.9373,97.0835,0.511952,-0.430396,-0.0189893,-0.0177999,1.65886,40.1093,-17.182,0.0105789,-0.00230452,0.0245112
6.03,17.7092,0.055316,2.74919,-0.00406825,0.0874642,0.203787,0.972088,0.185044,0.089926,0.112768,92.4744,-38.9016,97.0817,0.511952,-0.430396,-0.0189893,-0.0177999,1.65608,40.1329,-17.1824,0.0105894,-0.00231503,0.0245604
6.04,17.7084,0.0555996,2.74907,-0.00405638,0.0874678,0.203918,0.971937,0.185066,0.0901601,0.113842,92.65,-38.8656,97.0799,0.511952,-0.430396,-0.0189893,-0.0177999,1.65341,40.1565,-17.1828,0.0106,-0.00232498,0.0246094
6.05,17.7077,0.0558834,2.74894,-0.00404442,0.0874713,0.204049,0.971785,0.185089,0.0903941,0.114916,92.8254,-38.8291,97.0781,0.511952,-0.430396,-0.0189893,-0.0177999,1.65085,40.1801,-17.1832,0.0106107,-0.00233438,0.0246582
6.06,17.7069,0.0561674,2.74881,-0.00403239,0.0874749,0.20418,0.971631,0.185111,0.0906278,0.11599,93.0008,-38.7922,97.0763,0.511952,-0.430396,-0.0189893,-0.0177999,1.6484,40.2038,-17.1835,0.0106215,-0.00234321,0.0247066
6.07,17.7061,0.0564517,2.74868,-0.00402028,0.0874784,0.204312,0.971476,0.185133,0.0908614,0.117065,93.176,-38.755,97.0746,0.511952,-0.430396,-0.0189893,-0.0177999,1.64605,40.2275,-17.1838,0.0106324,-0.00235149,0.0247548
6.08,17.7053,0.0567362,2.74855,-0.00400808,0.0874818,0.204443,0.97132,0.185155,0.0910947,0.11814,93.3512,-38.7174,97.0728,0.511952,-0.430396,-0.0189893,-0.0177999,1.64382,40.2512,-17.1842,0.0106434,-0.00235922,0.0248028
6.09,17.7045,0.0570209,2.74841,-0.0039958,0.0874853,0.204575,0.971162,0.185177,0.0913278,0.119216,93.5263,-38.6793,97.071,0.511952,-0.430396,-0.0189893,-0.0177999,1.6417,40.275,-17.1845,0.0106545,-0.00236638,0.0248504
6.1,17.7037,0.0573058,2.74828,-0.00398344,0.0874887,0.204708,0.971003,0.185199,0.0915607,0.120293,93.7013,-38.6409,97.0692,0.511952,-0.430396,-0.0189893,-0.0177999,1.6397,40.2988,-17.1847,0.0106657,-0.00237299,0.0248978
6.11,17.7029,0.0575908,2.74815,-0.003971,0.0874921,0.20484,0.970843,0.185221,0.0917934,0.12137,93.8762,-38.6021,97.0675,0.511952,-0.430396,-0.0189893,-0.0177999,1.6378,40.3226,-17.185,0.0106769,-0.00237904,0.024945
6.12,17.7021,0.0578761,2.74802,-0.00395848,0.0874956,0.204973,0.970682,0.185242,0.0920259,0.122447,94.051,-38.563,97.0657,0.511952,-0.430396,-0.0189893,-0.0177999,1.63601,40.3465,-17.1853,0.0106883,-0.00238454,0.0249918
6.13,17.7013,0.0581616,2.74789,-0.00394586,0.087499,0.205106,0.970519,0.185264,0.0922582,0.123525,94.2257,-38.5234,97.064,0.511952,-0.430396,-0.0189893,-0.0177999,1.63434,40.3704,-17.1855,0.0106998,-0.00238947,0.0250384
6.14,17.7005,0.0584472,2.74775,-0.00393317,0.0875024,0.205239,0.970355,0.185285,0.0924903,0.124604,94.4003,-38.4834,97.0622,0.511952,-0.430396,-0.0189893,-0.0177999,1.63278,40.3944,-17.1858,0.0107113,-0.00239385,0.0250847
6.15,17.6997,0.058733,2.74762,-0.00392038,0.0875059,0.205373,0.97019,0.185306,0.0927221,0.125683,94.5748,-38.4431,97.0605,0.511952,-0.430396,-0.0189893,-0.0177999,1.63132,40.4184,-17.186,0.0107229,-0.00239767,0.0251307
6.16,17.6989,0.0590189,2.74749,-0.00390751,0.0875093,0.205507,0.970023,0.185327,0.0929537,0.126762,94.7492,-38.4024,97.0587,0.511952,-0.430396,-0.0189893,-0.0177999,1.62999,40.4424,-17.1862,0.0107347,-0.00240093,0.0251765
6.17,17.6981,0.059305,2.74735,-0.00389456,0.0875128,0.205641,0.969855,0.185349,0.0931852,0.127842,94.9235,-38.3613,97.057,0.511952,-0.430396,-0.0189893,-0.0177999,1.62876,40.4664,-17.1864,0.0107465,-0.00240363,0.0252219
6.18,17.6973,0.0595913,2.74722,-0.00388151,0.0875163,0.205775,0.969686,0.185369,0.0934164,0.128922,95.0977,-38.3197,97.0553,0.511952,-0.430396,-0.0189893,-0.0177999,1.62764,40.4905,-17.1867,0.0107584,-0.00240577,0.0252671
6.19,17.6965,0.0598777,2.74709,-0.00386838,0.0875199,0.20591,0.969515,0.18539,0.0936473,0.130003,95.2718,-38.2779,97.0535,0.511952,-0.430396,-0.0189893,-0.0177999,1.62664,40.5146,-17.1869,0.0107704,-0.00240736,0.025312
6.2,17.6957,0.0601642,2.74695,-0.00385515,0.0875235,0.206044,0.969343,0.185411,0.0938781,0.131084,95.4458,-38.2356,97.0518,0.511952,-0.430396,-0.0189893,-0.0177999,1.62575,40.5388,-17.1871,0.0107825,-0.00240838,0.0253566
6.21,17.6949,0.0604508,2.74682,-0.00384184,0.0875271,0.206179,0.96917,0.185432,0.0941087,0.132166,95.6198,-38.1929,97.0501,0.511952,-0.430396,-0.0189893,-0.0177999,1.62498,40.563,-17.1873,0.0107947,-0.00240885,0.0254009
6.22,17.6941,0.0607375,2.74668,-0.00382843,0.0875308,0.206315,0.968996,0.185452,0.094339,0.133249,95.7936,-38.1499,97.0484,0.511952,-0.430396,-0.0189893,-0.0177999,1.62431,40.5872,-17.1875,0.010807,-0.00240876,0.025445
6.23,17.6933,0.0610244,2.74655,-0.00381493,0.0875345,0.20645,0.96882,0.185473,0.0945691,0.134331,95.9673,-38.1064,97.0467,0.511952,-0.430396,-0.0189893,-0.0177999,1.62376,40.6114,-17.1877,0.0108194,-0.00240811,0.0254887
6.24,17.6925,0.0613114,2.74641,-0.00380134,0.0875383,0.206586,0.968643,0.185493,0.094799,0.135415,96.1409,-38.0626,97.045,0.511952,-0.430396,-0.0189893,-0.0177999,1.62332,40.6357,-17.1879,0.0108319,-0.00240691,0.0255322
6.25,17.6917,0.0615984,2.74628,-0.00378766,0.0875422,0.206722,0.968464,0.185513,0.0950287,0.136498,96.3143,-38.0184,97.0432,0.511952,-0.430396,-0.0189893,-0.0177999,1.623,40.66,-17.1881,0.0108444,-0.00240515,0.0255753
6.26,17.6909,0.0618855,2.74614,-0.00377389,0.0875461,0.206858,0.968284,0.185533,0.0952582,0.137583,96.4877,-37.9738,97.0415,0.511952,-0.430396,-0.0189893,-0.0177999,1.62279,40.6844,-17.1883,0.0108571,-0.00240283,0.0256182
6.27,17.6901,0.0621727,2.74601,-0.00376002,0.0875501,0.206995,0.968103,0.185553,0.0954874,0.138667,96.661,-37.9288,97.0398,0.511952,-0.430396,-0.0189893,-0.0177999,1.62269,40.7088,-17.1885,0.0108698,-0.00239995,0.0256608
6.28,17.6893,0.06246,2.74587,-0.00374605,0.0875542,0.207131,0.967921,0.185573,0.0957164,0.139753,96.8342,-37.8834,97.0381,0.511952,-0.430396,-0.0189893,-0.0177999,1.6227,40.7332,-17.1887,0.0108826,-0.00239651,0.025703
6.29,17.6885,0.0627474,2.74573,-0.00373199,0.0875583,0.207268,0.967737,0.185593,0.0959453,0.140838,97.0072,-37.8377,97.0364,0.511952,-0.430396,-0.0189893,-0.0177999,1.62283,40.7577,-17.1889,0.0108955,-0.00239252,0.025745
6.3,17.6877,0.0630348,2.7456,-0.00371784,0.0875626,0.207405,0.967552,0.185612,0.0961738,0.141924,97.1801,-37.7915,97.0347,0.511952,-0.430396,-0.0189893,-0.0177999,1.62307,40.7822,-17.1891,0.0109086,-0.00238798,0.0257867
6.31,17.6869,0.0633223,2.74546,-0.00370359,0.0875669,0.207543,0.967365,0.185632,0.0964022,0.143011,97.353,-37.745,97.033,0.511952,-0.430396,-0.0189893,-0.0177999,1.62343,40.8067,-17.1894,0.0109217,-0.00238287,0.0258281
6.32,17.6861,0.0636098,2.74533,-0.00368924,0.0875714,0.20768,0.967177,0.185651,0.0966304,0.144098,97.5257,-37.698,97.0313,0.511952,-0.430396,-0.0189893,-0.0177999,1.6239,40.8312,-17.1896,0.0109348,-0.00237722,0.0258692
6.33,17.6853,0.0638973,2.74519,-0.00367479,0.0875759,0.207818,0.966988,0.185671,0.0968583,0.145186,97.6983,-37.6507,97.0296,0.511952,-0.430396,-0.0189893,-0.0177999,1.62448,40.8558,-17.1899,0.0109481,-0.002371,0.02591
6.34,17.6845,0.0641849,2.74505,-0.00366025,0.0875806,0.207956,0.966798,0.18569,0.097086,0.146274,97.8708,-37.603,97.0279,0.511952,-0.430396,-0.0189893,-0.0177999,1.62518,40.8805,-17.1901,0.0109615,-0.00236424,0.0259505
6.35,17.6837,0.0644725,2.74491,-0.00364561,0.0875854,0.208094,0.966606,0.185709,0.0973135,0.147363,98.0431,-37.555,97.0262,0.511952,-0.430396,-0.0189893,-0.0177999,1.62599,40.9051,-17.1904,0.0109749,-0.00235691,0.0259907
6.36,17.6829,0.0647601,2.74478,-0.00363087,0.0875903,0.208233,0.966412,0.185728,0.0975408,0.148452,98.2154,-37.5065,97.0245,0.511952,-0.430396,-0.0189893,-0.0177999,1.62691,40.9298,-17.1907,0.0109885,-0.00234904,0.0260305
6.37,17.6821,0.0650478,2.74464,-0.00361603,0.0875953,0.208371,0.966218,0.185747,0.0977679,0.149541,98.3875,-37.4576,97.0228,0.511952,-0.430396,-0.0189893,-0.0177999,1.62795,40.9545,-17.191,0.0110021,-0.00234061,0.0260701
6.38,17.6813,0.0653354,2.7445,-0.00360109,0.0876004,0.20851,0.966022,0.185766,0.0979947,0.150631,98.5596,-37.4084,97.0211,0.511952,-0.430396,-0.0189893,-0.0177999,1.6291,40.9793,-17.1913,0.0110159,-0.00233163,0.0261094
6.39,17.6805,0.065623,2.74437,-0.00358605,0.0876057,0.208649,0.965825,0.185785,0.0982214,0.151722,98.7315,-37.3588,97.0194,0.511952,-0.430396,-0.0189893,-0.0177999,1.63036,41.0041,-17.1917,0.0110297,-0.00232209,0.0261484
6.4,17.6798,0.0659107,2.74423,-0.0035709,0.0876111,0.208789,0.965626,0.185803,0.0984478,0.152813,98.9032,-37.3088,97.0177,0.511952,-0.430396,-0.0189893,-0.0177999,1.63174,41.0289,-17.192,0.0110436,-0.00231201,0.0261871
6.41,17.679,0.0661983,2.74409,-0.00355566,0.0876167,0.208928,0.965426,0.185822,0.098674,0.153904,99.0749,-37.2584,97.016,0.511952,-0.430396,-0.0189893,-0.0177999,1.63324,41.0537,-17.1924,0.0110576,-0.00230137,0.0262255
6.42,17.6782,0.0664859,2.74395,-0.00354032,0.0876224,0.209068,0.965225,0.18584,0.0988999,0.154996,99.2464,-37.2076,97.0143,0.511952,-0.430396,-0.0189893,-0.0177999,1.63484,41.0786,-17.1928,0.0110716,-0.00229019,0.0262635
6.43,17.6774,0.0667734,2.74382,-0.00352487,0.0876283,0.209208,0.965022,0.185859,0.0991257,0.156088,99.4178,-37.1564,97.0126,0.511952,-0.430396,-0.0189893,-0.0177999,1.63656,41.1035,-17.1932,0.0110858,-0.00227845,0.0263013
6.44,17.6766,0.067061,2.74368,-0.00350932,0.0876343,0.209348,0.964818,0.185877,0.0993512,0.157181,99.5891,-37.1049,97.0109,0.511952,-0.430396,-0.0189893,-0.0177999,1.6384,41.1285,-17.1937,0.0111001,-0.00226617,0.0263387
6.45,17.6759,0.0673485,2.74354,-0.00349367,0.0876405,0.209488,0.964612,0.185895,0.0995766,0.158275,99.7603,-37.0529,97.0092,0.511952,-0.430396,-0.0189893,-0.0177999,1.64035,41.1535,-17.1941,0.0111144,-0.00225334,0.0263759
6.46,17.6751,0.0676359,2.7434,-0.00347792,0.0876469,0.209629,0.964405,0.185913,0.0998017,0.159368,99.9313,-37.0006,97.0075,0.511952,-0.430396,-0.0189893,-0.0177999,1.64241,41.1785,-17.1946,0.0111289,-0.00223996,0.0264127
6.47,17.6743,0.0679233,2.74327,-0.00346206,0.0876535,0.20977,0.964197,0.185931,0.100027,0.160463,100.102,-36.9479,97.0058,0.511952,-0.430396,-0.0189893,-0.0177999,1.64459,41.2035,-17.1951,0.0111434,-0.00222603,0.0264493
6.48,17.6736,0.0682106,2.74313,-0.00344609,0.0876602,0.209911,0.963987,0.185949,0.100251,0.161558,100.273,-36.8948,97.0041,0.511952,-0.430396,-0.0189893,-0.0177999,1.64688,41.2286,-17.1957,0.011158,-0.00221156,0.0264855
6.49,17.6728,0.0684979,2.74299,-0.00343002,0.0876671,0.210052,0.963776,0.185967,0.100476,0.162653,100.444,-36.8413,97.0024,0.511952,-0.430396,-0.0189893,-0.0177999,1.64928,41.2537,-17.1962,0.0111727,-0.00219654,0.0265214
6.5,17.672,0.0687851,2.74286,-0.00341385,0.0876742,0.210193,0.963564,0.185984,0.1007,0.163748,100.614,-36.7874,97.0007,0.511952,-0.430396,-0.0189893,-0.0177999,1.6518,41.2789,-17.1968,0.0111875,-0.00218098,0.0265571
6.51,17.6713,0.0690722,2.74272,-0.00339757,0.0876815,0.210335,0.96335,0.186002,0.100924,0.164845,100.785,-36.7332,96.999,0.511952,-0.430396,-0.0189893,-0.0177999,1.65443,41.304,-17.1975,0.0112024,-0.00216488,0.0265924
